,Year,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,NUM_TEAMS,Team,Result,G,WIN_PCT
0,,0.6085286870584145,0.19536669104510973,1.2229522819340932,-0.7152980266816537,1.086675463071671,1.1610577171218743,-0.22844056114072983,-0.6057315808981877,-0.5302327220368679,-0.11062555029038025,-0.0452702253610213,0.15036125325156122,-0.46486046705485023,1.2688588062944028,-0.17910271631006866,0.4405670750741015,0.5845792562712032,0.6863190177226594,0.21004181125821983,2.8545847853053528,2.010175633366376,0.5113097891960149,-0.8610701138058379,-0.9976139312215911,0.9976139312215911,-1.21049304624185,1.21049304624185,-1.2319552813341073,-0.09529477523506957,-1.2874660035824779,-0.7659462939723293,1.1882874671478716,-1.1926918514164135,1.8130856146231946,-0.1467808655746892,0.9159017753823581,-0.30318399151201497,-0.14212019118843264,2.4416889856215733,0.9720743842676649,-0.3111832446263784,1.1678233061140564,0.38996766968780094,-0.38006334089639426,2.1994439933561485,30,Atlanta Hawks,,82,0.35365853658536583
1,,-0.5404415612337898,0.6140096004274969,0.6075311336059691,0.34253708319965853,0.8216326672005319,0.5797537866536461,0.6200529516677051,-0.0996773487553945,-0.2654840674830916,0.3351789061036946,-1.2262326260832968,-1.6447679947517637,1.088125503061587,-0.5534384155113866,-0.06831753096363435,-0.3173977852684454,0.8241609186774328,1.1623784519811529,0.4840093911602475,-1.2466430704355227,-0.3751996546827229,0.29147914734422864,-0.42199753452807215,0.6650759541477275,-0.6650759541477275,0.9357712201444086,-0.9357712201444086,0.9083811558414152,-1.383062008141415,0.8297318052807273,0.5974602785109755,-0.8847021085247665,0.9048007148676241,-0.2049302981153048,-1.7055157212351166,0.4603666045064311,0.49350386939548063,0.6450070215475087,-1.1565895195049527,-0.689743956484038,-1.2496723950868842,-0.7202742546691447,1.000351848329574,-0.03970811024291095,-0.017049953436870664,30,Boston Celtics*,,82,0.5975609756097561
2,,2.6511424618000907,-0.46250073798435387,0.22881042694250864,-0.8664173280932697,0.954154065136102,0.9750404593720419,-0.16317182938623817,-1.019775952651381,-0.7949813765906426,-0.3582946927315329,0.78140345514457,1.1169693098687372,-0.6822785028711515,0.6614263990258064,0.43021580309531215,0.6774310939311472,-0.3737473933537154,-1.2179187193113128,-1.1597960882519174,0.9992674219940038,0.4447731005841552,0.26705352047180564,-0.6415338241669563,0.08313449426846593,-0.08313449426846593,-0.008585057065545156,0.008585057065545156,-0.008321257021523677,-0.8421997703207499,-0.08431945758190142,-0.23388519251542816,-0.23901683085623884,-2.435225663862636e-17,0.35823693334660184,0.9833019047791193,0.9159017753823581,-0.23679333643639036,-0.27330805997775615,0.7710596796699715,0.489610995017171,0.6273059058341288,-0.8601333332456782,-0.8308006875957468,-0.38006334089639426,-0.4717153784200547,30,Brooklyn Nets*,,82,0.5121951219512195
3,,0.22553860429437053,-0.5223068678961198,0.27615051527543866,-0.9419769787990818,0.3578077744260393,0.44024084334127095,-0.2937092928952251,-0.651736511092986,-0.30960884324205484,-0.6554976636609161,0.42711473492788676,0.012274388020537479,0.9328269060499433,-0.45219968096662083,-0.5114582723493677,-0.6490074116683108,-0.6612453882411916,-0.5038295679235725,-0.06392576864380667,-1.832532764112792,-1.493344320955737,-0.12375650948692771,0.2366113343885804,-0.16626898853693187,0.16626898853693187,-0.26613676903189615,0.26613676903189615,-0.22521959577927264,-0.5588909790813539,-0.2798839138222778,0.3314297277825273,0.7125193678131665,-0.22620017871690606,-0.6273057217117298,-0.06884412279166777,0.3982481721142579,-0.369574646587647,-0.6668716663457268,-1.9276491991749218,-0.6361369132339841,0.33094091095186196,0.9580346882492484,-0.322147205394269,0.01701776153266691,-1.0968803377719327,30,Charlotte Hornets,,82,0.47560975609756095
4,,1.3745088525865385,-0.7615313875432006,-0.6233111630502791,-0.5641787252700418,-1.4974917966719334,-1.4199317341570594,-0.2937092928952251,0.45238181358219703,1.0582592052857864,-1.200369777031452,-0.8719439058666146,-1.0924205338276638,0.4979908344173375,-1.565825760959048,-0.40067308700293336,-1.0753626456109924,-1.2841577104973891,-0.26579985079432566,-0.8858285083498898,0.022784599198557045,-0.4497426324342556,-1.5404428680873403,-1.6660365091484124,-1.5795553911008526,1.5795553911008526,-1.7255964701745519,1.7255964701745519,-1.720999648910541,0.26528004997870713,-1.767874341738185,-1.8633223157271812,0.950403417480519,-1.7273468192927368,-0.4865139138462548,-0.9261482934049035,-1.3203617907358325,-1.23265316257076,-1.2572170758976828,0.38552983983498573,-1.8690989079852487,-0.7063365711360656,1.1678233061140564,-0.5256085982748594,0.1304695050838307,-0.5853817346658508,30,Chicago Bulls,,82,0.2682926829268293
5,,-0.9234316439978337,-1.2997865567491238,-0.7653314280490827,-1.2442155816223097,-0.702363409058516,-0.6758627031577266,-0.032634365877247634,-0.5137217205085878,0.28607562950394094,-1.5966404049372964,-0.7538476657943877,-1.0924205338276638,0.7775283090382996,0.3577101953915072,-1.619310125813695,-1.1701082531538085,-1.85915370027234,-1.3369335778759357,-3.4885205174191505,-0.5631050944787106,-0.673371565688859,-1.6381453755770254,-0.7878913505928782,-1.8289588739062506,1.8289588739062506,-1.8972976114854527,1.8972976114854527,-1.9665449380702567,0.57434418587623,-1.995324307148188,-0.898961569336551,2.4456745868181544,-2.035801608452154,-1.612848376770068,-0.8871799220133917,-0.5542344578990441,-1.2990438176463845,-1.3884049446870064,-0.2570198932233223,0.4360039517671152,-0.558154073694933,2.7762027097441826,-0.932531384036042,-0.03970811024291095,-0.9832139815261352,30,Cleveland Cavaliers,,82,0.23170731707317074
6,,-0.5404415612337898,-1.359592686660894,-1.0967120463796065,-1.0175366295048858,0.7553719682327474,1.068049088246958,-1.011665342194673,-1.5718351149889724,-1.5451025644930065,0.18657742063900298,0.6633072150723429,1.0249113997147208,-0.7754576610781377,-0.2497222118770893,0.20864543240244748,0.06158464490282636,-0.5654127232787002,-1.3369335778759357,-0.8858285083498898,0.12043288147810137,-0.5988285879373236,-0.5634177931905036,0.45614762402746195,-0.6650759541477275,0.6650759541477275,-0.26613676903189615,0.26613676903189615,-0.26205138915323,1.0894510790387681,-0.18422738631339805,-0.33364664903859564,0.10081752581140628,-0.2673274839381617,-0.4865139138462548,1.2560805045196966,1.3093185138661154,-0.30318399151201497,-0.33890199437241797,0.38552983983498573,-0.10006648073343444,0.8742767349026833,-0.1608379403630111,-0.8308006875957468,0.24392124863499448,-0.4148822002971567,30,Dallas Mavericks,,82,0.4024390243902439
7,,-1.306421726761914,0.49439734060395646,0.37083069194130547,0.41809673390546653,-0.23853851628402345,-0.14106308712695728,-0.2937092928952251,0.5443916739717953,0.3302004052629042,0.3351789061036946,-1.1081363860110687,-1.0003626236736476,-0.371681308847864,1.572575009928702,-0.17910271631006866,0.5826854863883276,1.351240575971137,0.09124472489954398,-0.7488447183988753,-0.660753376758255,-0.673371565688859,-0.12375650948692771,-1.0074276402317623,1.080748425490057,-1.080748425490057,0.8499206494889583,-0.8499206494889583,0.8081168294345312,0.6258548751924838,0.8913771230086721,0.8634908292394237,-0.5108843161903539,0.8431097570357405,-1.0966117479299842,-1.0430534075794355,-0.2229361518074612,-0.10401202628514845,0.18584948078487623,-0.6425497330583058,1.9906082060187105,-1.150884063459464,-0.2307674796512778,-0.11868581251367681,0.5275506075129,-0.24438266592846425,30,Denver Nuggets*,,82,0.6585365853658537
8,,0.6085286870584145,-1.359592686660894,-0.43395080971855227,-1.5464541844455417,0.4903291723616083,0.6495102583098328,-0.48951548815871454,-1.3878153942097757,-0.8170437644701242,-1.0022344630785298,-0.22241458546936288,0.012274388020537479,-0.620159064066494,1.0663813372048714,-0.6776360503690152,-0.08053376641139971,-0.9966597156099128,-0.8608741436174421,-1.2967798782029307,-0.2701602476400759,0.8920309670933619,-1.0275047037665024,0.45614762402746195,0.0,0.0,-0.0944356277209955,0.0944356277209955,-0.0492454718814763,-0.790689081004496,-0.11833066736283646,-0.4666619244028221,-0.4089340091900614,-0.04112730522125566,-1.2374035557954592,0.12599773416588578,0.729546478205842,-1.033481197343886,-0.9948413383190357,-0.12850994661165888,1.0256814275177206,-0.1630007471852457,0.11888021679005573,0.38996766968780094,0.9246317099419692,0.7217813621608034,30,Detroit Pistons*,,82,0.5
9,,-0.15745147846970967,1.7503260687511135,0.27615051527543866,2.3070880015506625,1.2854575599750258,0.5565016294349165,1.9254275867576105,0.498386743776997,-0.41992078263946137,1.8211937607506108,-0.8128957858305,-1.2305073990586892,1.057065783659255,-0.6546771500561542,0.9287491371542587,0.4879398788455113,2.3095672255960555,-0.027770133665079938,1.9908310806213994,0.21808116375764744,0.37023012283261986,1.5860373715825367,1.5538290722218802,1.330151908295455,-1.330151908295455,1.27917350276621,-1.27917350276621,1.3217157259269368,-0.09529477523506957,1.3654083593304538,1.8278515756300537,-0.30698370218976884,1.3160737670801805,0.4051675359684313,-1.2378952645369892,0.522485036898603,2.4188328665885876,2.6784189877820164,0.2570198932233246,-0.207280567233544,-0.8051249027634875,-1.139851490398745,-0.7290699911554516,0.01701776153266691,0.3807822934234138,30,Golden State Warriors*,,82,0.6951219512195121
10,,0.22553860429437053,-1.1203681670138133,-0.8600116047149428,-0.8664173280932697,3.1407571310729985,3.1142389234951207,0.032634365877251256,-3.0439928812225503,-3.3542183706104742,1.5239907898212275,0.9585478152529116,0.6106508040216447,0.7464685896359674,-0.1484834773323235,-1.619310125813695,-1.454345075782264,-1.6195720378661103,1.0433635934165302,-0.06392576864380667,-0.7584016590377993,0.8174879893418266,0.6578635504305425,2.1392591779255703,0.9976139312215911,-0.9976139312215911,1.0216217907998588,-1.0216217907998588,0.9759061103603369,0.4970781519018493,1.0550560700794218,1.6948363002658273,0.10081752581140628,0.9870553253101353,-1.002750542686332,0.7884600478215658,3.317814494546342,1.4229730404542182,1.169758496704803,-0.5140397864466446,-0.04645943748337871,1.1212475639712365,0.048950677501789025,1.000351848329574,-1.514580776408016,0.6649481840379038,30,Houston Rockets*,,82,0.6463414634146342
