,NRtg,SRS,DRtg,MOV,ORtg,Age,DeFG%,SOS,OFT/FGA,ORB%,TOV,OeFG%,Team,Result
640,-0.2157931634979361,-0.26516702188521357,0.051752686279506806,-0.19915146249163904,-0.2798647141157021,1.0265920481543798,-0.3990276621159919,-0.6664157468457502,-0.057429600507426376,-1.0554560005749087,-0.3085212591993305,0.4822921110084859,New Jersey Nets,SF
554,-0.64960168594925,-0.7326720861947884,-0.26152877909658084,-0.6311912365971514,-1.124575653996987,0.29054428994827625,-0.2223180307744824,-0.7951546270577947,0.6690770794122756,-0.18710436412238124,0.7537349326023363,-0.986836923554475,Philadelphia 76ers,NP
21,0.3111701958121949,0.26233764631257517,0.1565716203003025,0.3446588650141777,0.47125551053800446,0.36650566206606716,-1.0868981411230905,-1.0478075638395177,1.6103729546623484,-0.9154821879950577,0.4080468658439743,0.6251975063145828,Utah Jazz,SF
124,0.15717129050363782,0.041442335065819666,-1.1770643857046366,0.17063358858525293,-0.4984802391329962,-0.04946419328418798,-0.5210322167100309,-1.2212318637209258,0.5487685984236558,0.11870763965362569,1.0138960694099655,-0.21145462383899194,Houston Rockets,FR
655,-0.8082545128293073,-0.8429276467131678,0.6056505225460452,-0.7941782126183952,-0.7613130116679371,-0.2874075599712539,0.4767430856359139,-0.26449504294713894,-0.05735806043955638,-0.4086686373827245,0.4945272947159886,-0.25813174344562967,Charlotte Bobcats,NP
253,-1.6191409838444364,-1.588290072985611,0.977627952841182,-1.603634086724942,-1.8202981803972083,-1.466246580320329,1.5714430284235092,1.7217589362916104,-1.0822668090869145,0.6003706696738379,0.861539428011063,-2.2572034841763333,Dallas Mavericks,NP
704,1.3960387464837143,1.408443473683799,-1.9143591139128666,1.3947948907676908,0.3222101997173472,0.46144441728562474,-2.103956538255082,-0.7731567851840618,0.7252038759982787,-1.236614698224218,-0.10488128554864264,1.261252228568716,Orlando Magic,LF
95,0.15866268910787504,0.2742479658906739,-0.8050947451732651,0.15659122096062622,-0.3300799933130174,-1.746420942349362,-0.31534550860267757,0.825000587550895,0.6150983674351813,-0.7902005294551608,0.659347578048,0.6009811977050672,Cleveland Cavaliers,FR
134,0.24812689843398375,0.17235223825207308,0.09200772826263227,0.26227546956511705,0.37812474413320535,0.019236075166069035,0.743609085984221,-0.9192789303833344,-0.688789452145153,1.5201172744533917,0.1491659462458156,-0.08558877631578346,Portland Trail Blazers,FR
608,-0.2599238209710386,-0.28792176031827255,0.3500502981967108,-0.2698226868164537,0.0296068740486077,-0.6517482297962759,0.7566108320258425,-0.20025225531673319,-0.38640673456178465,0.0013801188812333286,0.16500343639781356,0.13984799939980597,Milwaukee Bucks,FR
809,-0.11945030483921508,-0.05282853017215329,0.21884962246010653,-0.130610331646855,0.018778467825394368,1.4221348045127857,-0.2690051745264367,0.8152171741998707,-0.45663201235700374,-1.5571151484907317,-0.6828252574281147,0.42026955998532706,Dallas Mavericks,NP
761,0.19070582941058156,0.28133904305043145,-0.589831517624241,0.1884177158660581,-0.33199425959882367,-0.15344445207471605,0.1731829719449836,1.037324496983828,-0.138586887576971,-0.5475802957930019,-1.2365876228570662,-0.3112154596835993,New Orleans Hornets,FR
900,-0.6193166871078665,-0.5709085085094892,0.862409882244539,-0.6020502645647778,-0.24598645574475603,-0.9652194216597432,0.7539722671129869,1.0575983871342345,0.32484885515232154,0.7965042250183912,0.26532880268021264,-0.7101025105841055,Denver Nuggets,NP
747,-1.8932960177565983,-1.9517896111623685,1.3310013851652358,-1.908250010331741,-1.5887548637584024,0.003487373910793352,1.5790212147925435,0.3712342805986645,0.1614465803731722,-0.9482488049098347,-0.04628937625668353,-1.4923343729406304,Cleveland Cavaliers,NP
463,-1.129611999161882,-1.1967260464435567,0.8365492376556329,-1.123215927087705,-0.908265906992273,-0.09535646112046275,0.9830289024362858,-0.4920852793074675,0.904137837505802,-1.1093628776619768,-0.365809285911568,-1.1714112119539086,New Jersey Nets,NP
964,0.30632359113460694,0.27603796593276486,-0.20394858568291047,0.30984344199919195,0.2771067210341577,-0.15338926420198853,0.40193860353261607,-0.7960348534760644,-0.95804198389652,0.1878536791775197,-0.9421013164963683,0.22065201097890558,Indiana Pacers,FR
886,-0.17418024722618264,-0.07910908805191073,0.2018761735677833,-0.1852789346151488,-0.08974498371443121,-0.5621464483717207,0.07176208360395032,1.1623792894943714,-0.6432744405922579,-0.33640833112301555,0.5726981700991929,0.24650411843215,Phoenix Suns,NP
748,0.918140436440635,0.9693009217596896,-0.648038575284529,0.8957783426843055,0.7676712690408076,2.2528435463697547,-0.6214212522732024,0.4778087152202906,-0.31003458354848135,-0.9927675281450372,-0.24467241735674672,1.4885847890890245,Dallas Mavericks,WF
824,-1.508563400441323,-1.5799725956528865,1.0853608179874303,-1.5185261064086124,-1.2561806634774295,-1.0315484849634988,0.6945954506428965,-0.30561303780728427,-2.0883641340759365,-0.35933426503632243,-0.06207502340255668,-0.5219718022593549,Orlando Magic,NP
321,-1.8944404888217579,-1.8687399238748879,1.7446885085104873,-1.891341113807821,-1.433591691421379,-0.9729273345206365,1.3916219094465172,2.283303832411652,0.5781843134060454,-0.4087070993640186,1.0647653129359596,-1.2359014342074903,Philadelphia 76ers,NP
510,-1.9656580360375562,-1.7621881587621118,-0.8036601026574041,-1.9357773219572496,-3.0193017493265497,-1.6625740636967028,0.2535989958382931,1.804220656031981,-1.2723188881890282,1.1006720804570158,2.3361704676264146,-2.637278041615327,Denver Nuggets,NP
509,1.8101612421193694,1.8804112202070675,-0.4578716311876015,1.8188825561385753,1.8656662498100487,0.4731799937652871,-0.08069058958491229,0.25499841881541613,-0.6674459741319503,-1.2186012319345505,-2.1673720234337543,1.3971412684668973,Dallas Mavericks,CF
564,0.20041464651012958,0.08570307162635289,0.16504006336398835,0.21033005307668523,0.41952957942335645,0.19221287438865642,-0.08783409792864641,-1.3044501276197438,1.239184952563449,-0.7097564171506588,1.2769724714204838,1.055859195176103,Boston Celtics,FR
200,-1.5351442055136695,-1.5844427488339448,0.180808381602232,-1.566889163012307,-2.027365064809627,-1.0244019956706918,0.520301394644949,0.9745173635356611,-1.0070298913068543,0.8068496215392392,1.6598525532353596,-1.9474596436968727,Denver Nuggets,NP
142,-1.5991060685972414,-1.482546757672659,0.6638045945397587,-1.5820080022117233,-1.5261232907194937,-1.0058623647005913,1.3473805458667372,1.7782062257421583,-1.3929405175533467,-2.048336092419373,-0.7792229907141078,-0.9600654553736014,Charlotte Hornets,NP
818,1.7327004892969289,1.5608832948343774,-0.7143162804154741,1.7090839738667734,1.9163920586016827,1.8227361578966694,-0.5701303698918543,-1.8747753346173013,0.7576802642710377,-1.4240283836624643,-0.8069753042332258,2.4842268296641543,Miami Heat,WF
804,-0.03892200944199143,-0.13717660355626357,-0.8476256951119877,-0.048073869297955506,-0.8114274781392362,1.2218341278208447,-0.871255565257272,-0.888444748051005,-0.0012649086214884583,-2.1227338990108695,0.062075023402554476,0.28566365109322966,Boston Celtics,FR
939,-0.05231360159500028,-0.10680418079232241,0.21283535551011257,-0.041798500564180774,0.08716452049842853,-0.6160712994949491,0.33541984312803985,-0.7305932763279804,0.05317530540132649,-0.685355016502162,0.03148331046609884,0.7021928078649898,Milwaukee Bucks,FR
740,-0.38164814197978186,-0.4013248967329819,1.7750305873248782,-0.37847805169810744,1.08211326673156,-0.8160002840528854,0.7641059863749758,-0.19335614486887878,0.6593114671140275,-0.6882011217538099,-0.8192920470674231,1.0192803592538149,Toronto Raptors,NP
589,0.5761921087166226,0.6400097524050742,1.1051416901208766,0.5534958999195343,1.795196339858067,-0.7270660900788445,0.8761986842150589,0.7394653589691541,0.607561554412176,1.7617168211418095,-0.8785309330233045,0.7182843192761039,Seattle SuperSonics,SF
154,-0.1639532907410093,-0.2247661345477064,-0.008297557431753616,-0.15786364483353543,-0.20735370797819117,0.683085635729504,0.24735927947877362,-0.6201718321676363,-0.3018830131898885,-0.18876322644960467,-0.04870143691963401,-0.06104462433011396,Milwaukee Bucks,FR
426,-1.674210817410796,-1.6594180275202763,1.3374739204745705,-1.7337985710173647,-1.3242547631500252,-0.5033476918084493,1.2533378637968937,2.0342973567410247,-0.9078857521949165,1.7663434522477732,0.32261452458257867,-2.177365930728752,Golden State Warriors,NP
687,1.9149884411380553,1.8863728786356277,-1.763066244004052,1.8590556907694746,1.4229994941253663,0.022967821674853534,-1.9220582784635791,-0.9228000339293642,0.012667316611324878,0.4271941684774547,-1.0984934644305469,1.1987107957471272,Cleveland Cavaliers,CF
606,1.0007845322417834,1.0047699015960625,-1.3418594764207241,0.9599460973277678,-0.10704023694497564,0.9828614783744456,-1.125951664720923,0.2288597203619808,-0.2777298404662825,-0.6196733776730056,-0.5421541481642475,0.3941170892176276,Memphis Grizzlies,FR
537,-0.64960168594925,-0.7624791806530284,0.34627503852509034,-0.6641449959375648,-0.4457593995028797,-1.2522049679460778,-0.10509579636611925,-0.760634441152591,-0.10127469440235415,1.0617430186309655,-0.136788932213016,-1.3150281022595187,Cleveland Cavaliers,NP
923,-0.18878386662543584,-0.2928963498571285,-1.26064018263691,-0.19709422354755107,-1.1752181901684986,0.8152054569074635,-0.5095309067364959,-1.070404102527041,0.3190518324079516,0.11719825561003423,1.4482322814405773,-0.5244224767599308,Atlanta Hawks,FR
87,-0.6717143736626134,-0.725375755388765,1.5214034977896478,-0.6601486858682798,0.1498065400870362,-0.30276503540974636,0.6112824270522073,-0.2409642891342867,0.1956350497528692,0.8670706973499311,0.07352738799688296,-0.46292985840430156,Sacramento Kings,NP
860,0.7043246371825331,0.5327081093768107,-0.43707914518274604,0.6838238823162175,0.6427174197963093,-0.4892126584261992,-0.5106871962061776,-1.1651292040395742,0.9720139527579866,0.6492550904517381,-0.5765617317654047,-0.15587970242605848,Toronto Raptors,FR
16,0.28032142639977903,0.21054566463713115,0.1565716203003025,0.27145698217930814,0.43738402071808746,0.7177402548793823,0.37190944351426747,-0.7862111028538036,-1.0415538680513043,-0.6643161006325974,-0.15829404278430406,1.2134515236196652,Phoenix Suns,CF
530,-0.045384231717748275,0.08885189142601456,0.09538992316408548,-0.02805474379648189,0.01729997986647092,-0.16754622347331144,0.8386057703288898,1.019281389175588,-1.1513443053776125,-0.15723886863671435,-1.1230723153618314,-0.10135733242078393,Seattle SuperSonics,NP
941,-0.5072144850297855,-0.4026430136645782,-0.564832289623036,-0.48682505000906284,-1.0850479965494328,-0.5538418753035411,-0.3559034976702167,1.1666838366167749,-0.9039801918225223,-1.831859690948156,-0.8343077273516374,-0.5244224767599308,New Orleans Pelicans,NP
65,-0.40013320492128623,-0.5099109133930143,0.3633710338147068,-0.4295820700363059,-0.20597298516115536,1.007157011082465,0.44773544356719575,-0.4156789207755693,0.27777938215774367,-0.3537308429717197,1.437818429693253,1.0619350619462002,San Antonio Spurs,FR
227,-0.3344100649781052,-0.443713037333857,-0.5859097702679953,-0.34318972279129845,-1.06673869017324,-1.6706257090504326,-0.9489967836687057,-1.214155588462573,0.05422707635474383,0.685485842846629,1.1093538568017824,-1.307735185636018,Denver Nuggets,NP
460,0.5298367725900011,0.3901132321804947,-1.5187835673942103,0.5092280319447196,-0.5782695239278831,1.712748743971371,-0.8311062538779465,-1.117640264509289,-0.21160672792689192,-1.7297503822498024,-1.3858544100880563,-0.22622998856066034,Miami Heat,FR
145,-0.0022459354896028822,0.08862028333527848,-0.3443486334175045,0.01408560286127418,-0.23223615293557281,1.4262227559187446,-0.6169431441117726,0.7660466783673826,0.11528603259613869,-0.602001641109553,-0.7792229907141078,-0.11099022605474938,Dallas Mavericks,FR
532,0.5803229629482566,0.6574875880776369,-0.28497739545270023,0.5587569806132642,0.4925941635662473,1.9682078339886786,-0.49855257136391323,0.7714058312209378,2.155294291467751,1.5723886863671646,1.2266020277999965,0.7055265295956584,Utah Jazz,FR
496,0.3986135095561517,0.3101732460496952,-1.4900474283577023,0.3810293783902733,-0.7046316415766647,0.9487226087915474,-1.2989186671664759,-0.906675102473231,1.3836857836318,1.0506776455701798,0.7933474785340131,-1.4871169256209205,Philadelphia 76ers,FR
